央视台,#genre#
宁夏卫视,http://112.29.151.141/azure-live.bestvcdn.com.cn/live/program/live/nxws/1300000/mnf.m3u8
青海卫视,http://live.geermurm.com/qhws/sd/live.m3u8
青海卫视,http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=016&Provider_id=&Pcontent_id=index.m3u8
青海卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/qinghai_2_hd.m3u8
青海卫视,http://112.29.151.141/azure-live.bestvcdn.com.cn/live/program/live/qhws/1300000/mnf.m3u8
甘肃卫视,http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=012&Provider_id=&Pcontent_id=index.m3u8
新疆卫视,http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=058&Provider_id=&Pcontent_id=index.m3u8
新疆卫视,http://livehyw2.sobeycache.com/xjtvs/zb01.m3u8
新疆卫视,http://112.29.151.141/azure-live.bestvcdn.com.cn/live/program/live/xjws/1300000/mnf.m3u8
兵团卫视,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229046/index.m3u8
兵团卫视,http://222.82.234.246:1935/live/weishi.stream/playlist.m3u8
西藏卫视,rtmp://video.vtibet.com/masvod/hanyuTV_q1
西藏卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/xizang_2_hd.m3u8
内蒙古卫视,https://116.77.72.195/streams/d/nmws/playlist.m3u8
四川卫视,http://140.249.30.36/tlivecloud-cdn.ysp.cctv.cn/001/2000295001.m3u8
四川卫视,http://101.71.255.229:6610/zjhs/2/10099/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
南方卫视,http://stream.guihet.com/tv/116.php?id=009
南方卫视,http://nclive.grtn.cn/tvs2/sd/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-cys-sd/index.m3u8
海峡卫视,http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=024&Provider_id=&Pcontent_id=index.m3u8
港澳台,#genre#
凤凰资讯,http://liveali.ifeng.com/live/FHZX.m3u8
凤凰资讯,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=hls&accesstoken=R5E065037U31900104K773D55D4I853CE172PBM348F544V10400Z57EA5W15E44E79E96169F0&playtoken=ABCDEFGHIGK&programid=4200000045.m3u8
凤凰中文,http://liveali.ifeng.com/live/FHZW.m3u8
凤凰中文,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=hls&accesstoken=R5E065037U31900104K773D55D4I853CE172PBM348F544V10400Z57EA5W15E44E79E96169F0&playtoken=ABCDEFGHIGK&programid=4200000044.m3u8
凤凰香港,http://qlive.fengshows.cn/live720p/PHK.flv?txSecret=8b7125c692389da69e056d3f73897627&txTime=16ecb504dfe
HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
MASTV,http://stream.mastvnet.com/MASTV/sd/live.m3u8
TVB翡翠台,http://hdl0901.plures.net/onlive/a195f07a-caaa-4c4d-930a-1156e791abc.flv
澳门莲花,http://live-rtmp.macaulotustv.com/lotustv/5562e9e4d409d24c9600075c.m3u8
互动新闻台,http://202.175.127.77/live/show/ch2/index.m3u8
Channal[V],rtmp://58.200.131.2:1935/livetv/channelv
中华卫视台湾台,http://pull.leshantangjt.com/live/playlist.m3u8
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
卫星体育台,rtmp://58.200.131.2:1935/livetv/starsports
湾湾台,#genre#
TVBS,P2p://sdgdklwos.finetv.tv:9906/59fd20d3000f24fd0294b75f4a555e2a
TVBS欢乐台,P2p://sdgdklwos.finetv.tv:9906/59fd20ae000635720294248563346fd6
TVBS欢乐台,p2p://51.79.41.138:18912/5c72488a000a56b71d52e3a07060345e.ts
TVBS欢乐台,P2p://190.2.146.92:18912/5c72488a000a56b71d52e3a07060345e.ts
TVBS欢乐台,rtmp://59.124.75.137/sat/tv421
TVBS精采台,P2p://sdgdklwos.finetv.tv:9906/59fd250f000aa01602a54096673b0f2a
TVBS新闻台,P2p://sdgdklwos.finetv.tv:9906/59fd096d0003aa9702394e013b6206a2
有线新闻台,https://ottproxy2.mott.tv/livehls/MOB-SCC/03.m3u8?sessionID=XNoSKsoyhu+3ZzGxIn6l1Azz
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
公视,vjms://58.215.133.185:8500:3502/live/cid=236
民视台湾台,P2p://51.79.41.138:18912/5b14095f00097ec617d238d6575b7b8c
公視3,P2p://51.79.41.138:18912/5b14094a0002d1d117d1e518204a1cf0.ts
中视经典,P2p://51.79.41.138:18912/5b140a14000a368c17d4fc0d0e2537ba.ts
民视,mitv://fccsovh.pvbox.live:18912/5c72483f0003db4b1d51bcf349367c26
三立都会,vjms://58.215.133.185:8500:3502/live/cid=226
八大综合台,http://192.200.120.82:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
八大第1台,vjms://58.215.133.185:8500:3502/live/cid=441
海外台,#genre#
探索频道,rtmp://58.200.131.2:1935/livetv/discovery
探索频道,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=fe27e062ecfdc1f029f0e5ec6dcf7eee
国家地理,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=c23ea9a515b354f6cbccab25906d4575
国家地理,rtmp://58.200.131.2:1935/livetv/natlgeo
BBC,vjms://58.215.133.185:8500:3502/live/cid=418
CNBC,vjms://58.215.133.185:8500:3502/live/cid=98
电影台,#genre#
CHC高清电影,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=f1f8aab0fd04f1cf17ba7ebcf67b06e0
CHC高清电影,rtmp://58.200.131.2:1935/livetv/chchd
CHC高清电影,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=hls&accesstoken=R5E065037U31900104K773D55D4I853CE172PBM348F544V10400Z57EA5W15E44E79E96169F0&playtoken=ABCDEFGHIGK&programid=4200000115.m3u8
CHC家庭影院,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=548e8018101d7fa134d91615728a5a93
CHC家庭影院,rtmp://58.200.131.2:1935/livetv/chctv
CHC家庭影院,p2p://lino.homeunix.com:6007/59fd25b000031edb02a7b38a6a5d0696.ts
CHC动作电影,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=30b1cc920430d3264e4b053d78bacabf
CHC动作电影,rtmp://58.200.131.2:1935/livetv/chcatv
CHC动作电影,http://117.156.28.57/PLTV/88888888/224/3221225847/1.m3u8
CHC动作电影,p2p://lino.homeunix.com:6007/59fd25c800060e1102a812154e343f18.ts
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
珠江电影,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=7&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.ts
珠江电影,p2p://lino.homeunix.com:6007/5a6c94d5000dae17b92d43033f1e125d.ts
天映经典HD,p2p://fccsovh.pvbox.live:18912/5b3c4f9b00031383627eef60721e1738.ts
天映经典HD,2p://sdgdklwos.finetv.tv:9906/5b2e01c400098d0f0c42edad22c37385.ts
天映经典HD,p2p://lino.homeunix.com:6007/5b2e01c400098d0f0c42edad22c37385.ts
天映频道,p2p://sdgdklwos.finetv.tv:9906/5b2f1ee9000d3e3d109cc71f4b240eb3.ts
天映频道,p2p://lino.homeunix.com:6007/5b2f1ee9000d3e3d109cc71f4b240eb3.ts
香港电影台,p2p://3114910866:9906/5cb05c52000a69c517a988073ced7a47.ts
东森电影HD,p2p://190.2.146.92:18912/5c7249d3000cb8ea1d57e9650d7148b7.ts
东森电影HD,http://cdn.5itv.tv/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
东森电影HD,p2p://sdgdklwos.finetv.tv:9906/59fd0cab0008230a0245f94a229777bd.ts
美亚电影台HD,p2p://190.2.146.92:18912/5c724a0e000442831d58cdaa6a2c5c52.ts
星卫HD电影台,p2p://190.2.146.92:18912/5c724a05000626a61d58aaff0c3f3175.ts
星卫HD电影台,p2p://sdgdklwos.finetv.tv:9906/59fd086a00072cbb02355b236c4a3fcb.ts
星卫HD电影台,p2p://lino.homeunix.com:6007/59fd086a00072cbb02355b236c4a3fcb.ts
纬来电影HD,p2p://190.2.146.92:18912/5c7249d80003096d1d57fa6c33601be9.ts
纬来电影HD,p2p://sdgdklwos.finetv.tv:9906/59fd1feb0003d7be02912a31740004af.ts
纬来电影HD,p2p://lino.homeunix.com:6007/59fd1feb0003d7be02912a31740004af.ts
凤凰电影,https://116.77.72.195/streams/d/fhdy/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/fhdy
凤凰电影,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=9c87b754371fabfad316921ad4c7391e
星空电影,http://livecdnh1.tvanywhere.ae/hls/star_movies/04.m3u8
卫视电影台,p2p://sdgdklwos.finetv.tv:9906/59fd0369000ea5750221d12f32a532b8.ts
卫视电影台,p2p://lino.homeunix.com:6007/59fd0369000ea5750221d12f32a532b8.ts
好莱坞电影,p2p://sdgdklwos.finetv.tv:9906/5a141b66000b4be65f90135822b40e43.ts
好莱坞电影,http://192.200.120.82:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8
FOXACTION,http://cdn.5itv.tv/ZZ_foxaction/ZZ_foxaction.m3u8
龙祥时代,http://cdn.5itv.tv/ZZ_shidai/ZZ_shidai.m3u8#p2p://lino.homeunix.com:6007/59fd0d3200071b6e02480863224e5f4d.ts
日舞电影,p2p://sdgdklwos.finetv.tv:9906/59fd30960001991702d2459c74bd52f1.ts
靖天电影台,p2p://lino.homeunix.com:6007/59fd358c00069b9502e5a7d404d940d2.ts
HBO原创电影,vjms://58.215.133.185:8500:3502/live/cid=436
HBO原创电影,vjms://23.237.33.155:8500:3502/live/cid=436
HBO家庭,vjms://58.215.133.185:8500:3502/live/cid=181
HBO家庭,vjms://23.237.33.155:8500:3502/live/cid=181
HBO强档,vjms://58.215.133.185:8500:3502/live/cid=238
HBO强档,vjms://23.237.33.155:8500:3502/live/cid=238
HBO,vjms://58.215.133.185:8500:3502/live/cid=261
HBO,vjms://23.237.33.155:8500:3502/live/cid=261
FOX电影,vjms://58.215.133.185:8500:3502/live/cid=94
FOX电影,vjms://23.237.33.155:8500:3502/live/cid=94
轮播台,#genre#
CIBN新知,http://cinb1.peoplevideo.cn/hls/vCIBNDYDS/1800/vCIBNDYDS.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN新知,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=1
CIBN精品影院,http://cinb1.peoplevideo.cn/hls/vCIBNJPYY/1800/vCIBNJPYY.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN精品影院,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=4
CIBN流金岁月,http://cibn.peoplevideo.cn/hls/vCIBNSCPD/1800/vCIBNSCPD.m3u8?wsSecret=5f38811d672214110f110816440adbdb
CIBN流金岁月,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=27
CIBN情感影院,http://cinb1.peoplevideo.cn/hls/vCIBNQGYY/1800/vCIBNQGYY.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN情感影院,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=6
CIBN喜剧影院,http://cinb1.peoplevideo.cn/hls/vCIBNHSYX/1800/vCIBNHSYX.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN喜剧影院,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=3
CIBN古装剧场,http://cinb1.peoplevideo.cn/hls/vCIBNZYPD/1800/vCIBNZYPD.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN古装剧场,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=26
CIBN骄阳剧场,http://cinb1.peoplevideo.cn/hls/vCIBNJDJC/1800/vCIBNJDJC.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN骄阳剧场,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=13
CIBN炫佳动漫,http://cinb1.peoplevideo.cn/hls/vCIBNDMPD/1800/vCIBNDMPD.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN炫佳动漫,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=19
CIBN童学世界,http://cinb1.peoplevideo.cn/hls/vCIBNRBJC/1800/vCIBNRBJC.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN童学世界,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=12
CIBN综合,http://cibn.peoplevideo.cn/hls/vCIBNXQDPD/1800/vCIBNXQDPD.m3u8?wsSecret=24dfaaac2d26b0cc0ff33bf8a5099384
CIBN综合,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=18
CIBN好莱坞,http://cibn.peoplevideo.cn/hls/vCIBNHLWPD/1800/vCIBNHLWPD.m3u8?wsSecret=771e13c21abf2b58b4c375b614f113f4
CIBN好莱坞,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=8
CIBN院线大片,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=10
CIBN院线大片,http://cibn.peoplevideo.cn/hls/vCIBNHYPD/1800/vCIBNHYPD.m3u8?wsSecret=771e13c21abf2b58b4c375b614f113f4
CIBN电影,http://cinb1.peoplevideo.cn/hls/vCIBNDYPD/1800/vCIBNDYPD.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN电影,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=2
CIBN嗨播,http://cinb1.peoplevideo.cn/hls/vCIBNDYDYYPD/1800/vCIBNYYPD.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN嗨播,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=31
CIBN军事,http://cinb1.peoplevideo.cn/hls/vCIBNGZJC/1800/vCIBNGZJC.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN军事,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=14
CIBN生活,http://cinb1.peoplevideo.cn/hls/vCIBNGWPD/1800/vCIBNGWPD.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN怡家,http://cinb1.peoplevideo.cn/hls/vCIBNJYPD/1800/vCIBNJYPD.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN怡家,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=20
CIBN汽车,http://cinb1.peoplevideo.cn/hls/vCIBNQCPD/1800/vCIBNQCPD.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN汽车,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=21
CIBN微电影,http://cinb1.peoplevideo.cn/hls/vCIBNWDYPD/1800/vCIBNWDYPD.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN微电影,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=25
CIBN全电竞,http://gqys.zslb.cibn.cc:80/hls/vCIBNVSPN/1800/vCIBNVSPN.m3u8?k=9bc0f0001dee9ace90f9b82d10410887&channel=xlmediawatch&t=1580481192&ttl=86400&type=3&videotype=loop
CIBN全电竞,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=194
CIBN汉学院,http://cinb1.peoplevideo.cn/hls/vCIBNHXYPD/1800/vCIBNHXYPD.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN纪录片,http://cinb1.peoplevideo.cn/hls/vCIBNJLPD/1800/vCIBNJLPD.m3u8?wsSecret=6bf1094344cdd96542103b7ead60c664
CIBN记录片,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=22
CIBN动漫剧场,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=7
CIBN动作影院,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=9
CIBN经典剧场,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=15
CIBN风尚运动,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=16
CIBN真人秀,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=17
CIBN文旅中国,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=23
CIBN朵丫乐园,http://bohi321.hk77.ok188.top/cibn/cibn.php?id=28
